#Produced by 14WS/CXOT
#UNCLASSIFIED
#For Planning Purposes Only
#SAR:  12847
#Station:  KLSF
#Data Sources:  Surface Observation Database
#POR:  20120101-20220930

Year,Month,Day,Hour (UTC),Temperature (F),Dewpoint Temperature (F),RH (%),Heat Index (F),Derived Wet Bulb Globe Temperature (F)
2012,1,20,23,62.6,59.0,87.8,62.6,61.2
2012,1,21,0,62.6,59.0,87.8,62.6,61.2
2012,1,21,1,62.6,59.0,87.8,62.6,61.2
2012,1,21,2,64.4,60.8,93.7,64.4,63.0
2012,1,21,3,62.6,60.8,93.7,62.6,62.0
2012,1,21,4,64.4,60.8,93.7,64.4,63.0
2012,1,21,5,64.4,60.8,87.9,64.4,63.0
2012,1,21,6,64.4,60.8,87.9,64.4,63.0
2012,1,21,7,64.4,60.8,87.9,64.4,63.0
2012,1,21,8,64.4,60.8,87.9,64.4,63.0
2012,1,21,9,62.6,60.8,93.7,62.6,62.0
2012,1,21,10,62.6,60.8,93.7,62.6,62.0
2012,1,21,11,62.6,60.8,93.7,62.6,62.0
2012,1,21,12,64.4,60.8,87.9,64.4,63.0
2012,1,21,13,64.4,60.8,87.9,64.4,63.1
2012,1,21,14,66.2,62.6,87.9,66.2,65.4
2012,1,21,15,68.0,62.6,87.9,68.0,67.1
2012,1,21,16,68.0,60.8,77.3,68.0,67.3
2012,1,21,17,69.8,62.6,77.5,69.8,69.0
2012,1,21,18,71.6,62.6,72.8,76.2,70.0
2012,1,21,19,77.0,62.6,68.3,79.2,73.5
2012,1,21,20,73.4,64.4,93.8,77.0,70.5
2012,1,21,21,66.2,62.6,93.7,66.2,65.8
2012,1,21,22,62.6,60.8,93.7,62.6,63.4
2012,1,21,23,62.6,60.8,100.0,62.6,62.0
2012,1,22,0,60.8,60.8,100.0,60.8,61.0
2012,1,22,1,59.0,59.0,100.0,59.0,59.2
2012,1,22,2,59.0,57.2,100.0,59.0,58.4
2012,1,22,3,55.4,55.4,100.0,55.4,55.6
2012,1,22,4,55.4,55.4,100.0,55.4,55.6
2012,1,22,5,55.4,55.4,100.0,55.4,55.6
2012,1,22,6,55.4,55.4,100.0,55.4,55.6
2012,1,22,7,55.4,55.4,100.0,55.4,55.6
2012,1,22,8,55.4,55.4,100.0,55.4,55.6
2012,1,22,9,55.4,55.4,100.0,55.4,55.6
2012,1,22,10,55.4,55.4,100.0,55.4,55.6
2012,1,22,11,55.4,55.4,100.0,55.4,55.6
2012,1,22,12,57.2,55.4,100.0,57.2,56.6
2012,1,22,13,57.2,57.2,100.0,57.2,57.6
2012,1,22,14,57.2,57.2,100.0,57.2,58.5
2012,1,22,15,59.0,59.0,100.0,59.0,61.7
2012,1,22,16,59.0,59.0,100.0,59.0,62.2
2012,1,22,17,60.8,60.8,100.0,60.8,65.1
2012,1,22,18,60.8,60.8,100.0,60.8,65.3
2012,1,22,19,60.8,60.8,100.0,60.8,64.9
2012,1,22,20,62.6,60.8,100.0,62.6,64.7
2012,1,22,21,62.6,60.8,93.7,62.6,63.6
2012,1,22,22,62.6,60.8,93.7,62.6,62.7
2012,1,22,23,62.6,60.8,93.7,62.6,62.0
2012,1,23,0,62.6,60.8,93.7,62.6,62.0
2012,1,23,1,62.6,60.8,93.7,62.6,62.0
2012,1,23,2,62.6,60.8,93.7,62.6,62.0
2012,1,23,3,62.6,60.8,93.7,62.6,62.0
2012,1,23,4,62.6,62.6,100.0,62.6,62.8
2012,1,23,5,62.6,62.6,100.0,62.6,62.8
2012,1,23,6,62.6,62.6,100.0,62.6,62.8
2012,1,23,7,62.6,62.6,100.0,62.6,62.8
2012,1,23,8,62.6,62.6,100.0,62.6,62.8
2012,1,23,9,64.4,62.6,93.8,64.4,63.8
2012,1,23,10,62.6,60.8,93.7,62.6,62.0
2012,1,23,11,62.6,60.8,93.7,62.6,62.0
2012,1,23,12,62.6,60.8,93.7,62.6,62.0
2012,1,23,13,62.6,59.0,87.8,62.6,61.4
2012,1,23,14,62.6,59.0,87.8,62.6,63.0
2012,1,23,15,64.4,59.0,87.8,64.4,64.7
2012,1,23,16,64.4,59.0,82.3,64.4,64.2
2012,1,23,17,66.2,60.8,93.7,66.2,67.0
2012,1,23,18,59.0,57.2,93.6,59.0,62.2
2012,1,23,19,59.0,57.2,93.6,59.0,61.6
2012,1,23,20,59.0,57.2,93.6,59.0,61.1
2012,1,23,21,59.0,57.2,93.6,59.0,60.2
2012,1,23,22,59.0,59.0,100.0,59.0,59.9
2012,1,23,23,59.0,57.2,93.6,59.0,58.4
2012,1,24,0,55.4,55.4,100.0,55.4,55.6
2012,1,24,1,53.6,53.6,100.0,53.6,53.8
2012,1,24,2,53.6,53.6,100.0,53.6,53.8
2012,1,24,3,53.6,53.6,100.0,53.6,53.8
2012,1,24,4,51.8,51.8,100.0,51.8,52.0
2012,1,24,5,55.4,53.6,100.0,55.4,54.8
2012,1,24,6,55.4,53.6,93.6,55.4,54.8
2012,1,24,7,53.6,53.6,100.0,53.6,53.8
2012,1,24,8,53.6,53.6,100.0,53.6,53.8
2012,1,24,9,51.8,51.8,100.0,51.8,52.0
2012,1,24,10,51.8,51.8,100.0,51.8,52.0
2012,1,24,11,51.8,51.8,100.0,51.8,52.0
2012,1,24,12,51.8,50.0,100.0,51.8,51.3
2012,1,24,13,50.0,50.0,100.0,50.0,50.5
2012,1,24,14,50.0,50.0,100.0,50.0,52.2
2012,1,24,15,51.8,50.0,93.5,51.8,56.0
2012,1,24,16,53.6,53.6,100.0,53.6,59.7
2012,1,24,17,59.0,50.0,71.7,59.0,63.7
2012,1,24,18,62.6,46.4,54.9,62.6,63.1
2012,1,24,19,66.2,46.4,48.3,66.2,66.3
2012,1,24,20,69.8,42.8,37.0,69.8,66.3
2012,1,24,21,69.8,39.2,32.2,69.8,63.5
2012,1,24,22,66.2,46.4,48.3,66.2,61.1
2012,1,24,23,62.6,50.0,62.9,62.6,57.7
2012,1,25,0,53.6,50.0,87.4,53.6,52.4
2012,1,25,1,50.0,48.2,93.4,50.0,49.5
2012,1,25,2,46.4,44.6,100.0,46.4,46.0
2012,1,25,3,42.8,42.8,100.0,42.8,43.0
2012,1,25,4,42.8,42.8,100.0,42.8,43.0
2012,1,25,5,41.0,41.0,100.0,41.0,41.2
2012,1,25,6,41.0,41.0,100.0,41.0,41.2
2012,1,25,7,41.0,41.0,100.0,41.0,41.2
2012,1,25,8,41.0,41.0,100.0,41.0,41.2
2012,1,25,9,42.8,42.8,100.0,42.8,43.0
2012,1,25,10,42.8,42.8,100.0,42.8,43.0
2012,1,25,11,46.4,46.4,100.0,46.4,46.6
2012,1,25,12,44.6,44.6,100.0,44.6,44.8
2012,1,25,13,42.8,42.8,100.0,42.8,43.7
2012,1,25,14,48.2,42.8,81.3,48.2,49.7
2012,1,25,15,57.2,41.0,54.2,57.2,56.2
2012,1,25,16,62.6,44.6,51.2,62.6,63.1
2012,1,25,17,69.8,50.0,48.7,69.8,69.6
2012,1,25,18,73.4,55.4,52.6,76.6,71.7
2012,1,25,19,75.2,59.0,56.4,77.7,72.8
2012,1,25,20,77.0,59.0,53.0,78.7,72.1
2012,1,25,21,75.2,59.0,56.4,77.7,70.4
2012,1,25,22,75.2,60.8,60.2,77.8,70.2
2012,1,25,23,71.6,59.0,63.9,76.2,66.1
2012,1,26,0,66.2,59.0,77.2,66.2,63.2
2012,1,26,1,62.6,57.2,82.2,62.6,60.4
2012,1,26,2,60.8,57.2,87.7,60.8,59.4
2012,1,26,3,59.0,55.4,87.6,59.0,57.7
2012,1,26,4,57.2,55.4,93.6,57.2,56.6
2012,1,26,5,57.2,55.4,93.6,57.2,56.6
2012,1,26,6,57.2,55.4,100.0,57.2,56.6
2012,1,26,7,57.2,57.2,100.0,57.2,57.4
2012,1,26,8,55.4,55.4,100.0,55.4,55.6
2012,1,26,9,57.2,57.2,100.0,57.2,57.4
2012,1,26,10,57.2,57.2,100.0,57.2,57.4
2012,1,26,11,57.2,57.2,100.0,57.2,57.4
2012,1,26,12,59.0,59.0,100.0,59.0,59.2
2012,1,26,13,60.8,59.0,93.7,60.8,60.4
2012,1,26,14,62.6,60.8,93.7,62.6,63.6
2012,1,26,15,66.2,60.8,82.4,66.2,65.0
2012,1,26,16,69.8,62.6,77.5,69.8,70.3
2012,1,26,17,73.4,62.6,68.3,77.0,72.3
2012,1,26,18,75.2,60.8,60.2,77.8,73.3
2012,1,26,19,73.4,60.8,64.1,76.9,71.2
2012,1,26,20,73.4,60.8,64.1,76.9,70.7
2012,1,26,21,73.4,60.8,68.2,76.9,69.1
2012,1,26,22,68.0,64.4,100.0,68.0,67.0
2012,1,26,23,64.4,64.4,100.0,64.4,64.6
2012,1,27,0,64.4,62.6,93.8,64.4,63.8
2012,1,27,1,64.4,62.6,93.8,64.4,63.8
2012,1,27,2,64.4,62.6,93.8,64.4,63.8
2012,1,27,3,64.4,62.6,93.8,64.4,63.8
2012,1,27,4,64.4,60.8,93.7,64.4,63.0
2012,1,27,5,62.6,60.8,93.7,62.6,62.0
2012,1,27,6,62.6,59.0,87.8,62.6,61.2
2012,1,27,7,62.6,57.2,82.2,62.6,60.4
2012,1,27,8,60.8,57.2,87.7,60.8,59.4
2012,1,27,9,55.4,50.0,81.8,55.4,53.5
2012,1,27,10,55.4,50.0,81.8,55.4,53.5
2012,1,27,11,55.4,48.2,81.6,55.4,52.8
2012,1,27,12,53.6,48.2,81.6,53.6,51.7
2012,1,27,13,53.6,48.2,81.6,53.6,51.9
2012,1,27,14,53.6,46.4,76.2,53.6,52.1
2012,1,27,16,55.4,44.6,66.6,55.4,55.9
2012,1,27,17,57.2,42.8,58.1,57.2,57.5
2012,1,27,18,59.0,42.8,54.4,59.0,58.4
2012,1,27,19,62.6,39.2,41.5,62.6,58.7
2012,1,27,20,62.6,39.2,41.5,62.6,58.3
2012,1,27,21,62.6,33.8,33.5,62.6,56.6
2012,1,27,22,62.6,35.6,36.0,62.6,55.2
2012,1,27,23,55.4,35.6,46.8,55.4,48.9
2012,1,28,0,50.0,35.6,57.2,50.0,45.5
2012,1,28,1,44.6,39.2,81.0,44.6,42.9
2012,1,28,2,42.8,39.2,86.9,42.8,41.8
2012,1,28,3,41.0,37.4,86.8,41.0,40.0
2012,1,28,4,39.2,37.4,93.1,39.2,38.8
2012,1,28,5,37.4,35.6,93.1,37.4,37.0
2012,1,28,6,37.4,35.6,93.1,37.4,37.0
2012,1,28,7,35.6,35.6,100.0,35.6,35.8
2012,1,28,8,33.8,33.8,100.0,33.8,34.0
2012,1,28,9,33.8,33.8,100.0,33.8,34.0
2012,1,28,10,32.0,32.0,100.0,32.0,32.2
2012,1,28,11,32.0,32.0,100.0,32.0,32.2
2012,1,28,12,32.0,32.0,100.0,32.0,32.2
2012,1,28,13,32.0,32.0,100.0,32.0,32.4
2012,1,28,14,42.8,42.8,100.0,42.8,46.8
2012,1,28,15,44.6,44.6,100.0,44.6,50.9
2012,1,28,16,50.0,50.0,100.0,50.0,57.7
2012,1,28,17,59.0,39.2,47.3,59.0,59.3
2012,1,28,18,62.6,41.0,44.5,62.6,63.1
2012,1,28,19,66.2,41.0,39.2,66.2,62.6
2012,1,28,20,66.2,39.2,36.5,66.2,61.7
2012,1,28,21,68.0,41.0,36.8,68.0,62.2
2012,1,28,22,68.0,39.2,34.3,68.0,59.8
2012,1,28,23,62.6,41.0,44.5,62.6,55.0
2012,1,29,0,59.0,42.8,54.4,59.0,53.2
2012,1,29,1,57.2,42.8,58.1,57.2,52.1
2012,1,29,2,53.6,41.0,61.9,53.6,49.3
2012,1,29,3,51.8,37.4,57.4,51.8,47.1
2012,1,29,4,50.0,32.0,49.5,50.0,44.6
2012,1,29,5,46.4,30.2,52.7,46.4,41.7
2012,1,29,6,39.2,28.4,64.7,39.2,36.2
2012,1,29,7,37.4,24.8,59.8,37.4,34.1
2012,1,29,8,37.4,23.0,55.5,37.4,33.7
2012,1,29,9,33.8,24.8,69.1,33.8,31.5
2012,1,29,10,30.2,23.0,71.3,30.2,28.6
2012,1,29,11,28.4,23.0,77.5,28.4,27.2
2012,1,29,12,28.4,24.8,84.4,28.4,27.6
2012,1,29,13,26.6,24.8,91.9,26.6,27.2
2012,1,29,14,33.8,30.2,86.4,33.8,36.9
2012,1,29,15,41.0,24.8,51.9,41.0,43.0
2012,1,29,16,48.2,21.2,33.8,48.2,48.7
2012,1,29,18,55.4,17.6,22.1,55.4,52.2
2012,1,29,19,59.0,14.0,16.6,59.0,55.2
2012,1,29,20,60.8,5.0,10.4,60.8,53.6
2012,1,29,21,60.8,6.8,11.2,60.8,51.8
2012,1,29,22,60.8,8.6,12.2,60.8,50.0
2012,1,29,23,51.8,15.8,23.4,51.8,42.7
2012,1,30,0,44.6,24.8,45.1,44.6,39.1
2012,1,30,1,41.0,23.0,48.1,41.0,36.3
2012,1,30,2,37.4,24.8,59.8,37.4,34.1
2012,1,30,3,35.6,24.8,64.3,35.6,32.8
2012,1,30,4,33.8,26.6,74.5,33.8,32.0
2012,1,30,5,32.0,26.6,77.8,32.0,30.7
2012,1,30,6,28.4,26.6,91.9,28.4,28.1
2012,1,30,7,28.4,26.6,91.9,28.4,28.1
2012,1,30,8,28.4,24.8,84.4,28.4,27.6
2012,1,30,9,26.6,24.8,100.0,26.6,26.3
2012,1,30,10,26.6,26.6,100.0,26.6,26.8
2012,1,30,11,26.6,24.8,91.9,26.6,26.3
2012,1,30,12,26.6,24.8,100.0,26.6,26.3
2012,1,30,13,24.8,24.8,100.0,24.8,25.7
2012,1,30,14,32.0,28.4,84.6,32.0,35.1
2012,1,30,15,42.8,33.8,70.1,42.8,46.5
2012,1,30,16,50.0,32.0,49.5,50.0,52.3
2012,1,30,17,59.0,21.2,22.6,59.0,56.4
2012,1,30,18,62.6,19.4,18.4,62.6,56.4
2012,1,30,19,64.4,19.4,17.2,64.4,59.2
2012,1,30,20,66.2,19.4,16.2,66.2,58.0
2012,1,30,21,64.4,17.6,16.0,64.4,56.3
2012,1,30,22,64.4,19.4,17.2,64.4,54.2
2012,1,30,23,55.4,24.8,30.0,55.4,46.6
2012,1,31,0,48.2,30.2,49.2,48.2,42.9
2012,1,31,1,42.8,30.2,60.5,42.8,39.3
2012,1,31,2,39.2,30.2,69.7,39.2,36.7
2012,1,31,3,37.4,30.2,74.8,37.4,35.5
2012,1,31,4,35.6,30.2,80.4,35.6,34.2
2012,1,31,5,35.6,30.2,80.4,35.6,34.2
2012,1,31,6,33.8,30.2,86.4,33.8,33.0
2012,1,31,7,32.0,30.2,92.0,32.0,31.6
2012,1,31,8,32.0,28.4,84.6,32.0,31.2
2012,1,31,9,30.2,30.2,100.0,30.2,30.4
2012,1,31,10,30.2,30.2,100.0,30.2,30.4
2012,1,31,11,30.2,30.2,100.0,30.2,30.4
2012,1,31,12,30.2,30.2,100.0,30.2,30.4
2012,1,31,13,30.2,28.4,92.0,30.2,30.8
2012,1,31,14,37.4,33.8,86.6,37.4,39.7
2012,1,31,15,44.6,37.4,75.5,44.6,44.2
2012,1,31,16,53.6,41.0,61.9,53.6,51.3
2012,1,31,17,62.6,44.6,51.2,62.6,61.2
2012,1,31,18,66.2,44.6,45.0,66.2,62.6
2012,1,31,19,69.8,44.6,39.7,69.8,66.1
2012,1,31,20,71.6,42.8,34.8,74.6,63.4
2012,1,31,21,71.6,42.8,34.8,74.6,64.7
2012,1,31,22,71.6,41.0,32.4,74.3,61.1
2012,1,31,23,64.4,42.8,54.4,64.4,56.1
2012,2,1,0,57.2,42.8,58.1,57.2,52.1
2012,2,1,1,50.0,44.6,81.4,50.0,48.2
2012,2,1,2,48.2,42.8,81.3,48.2,46.5
2012,2,1,3,44.6,41.0,87.0,44.6,43.6
2012,2,1,4,42.8,41.0,93.2,42.8,42.4
2012,2,1,5,41.0,39.2,93.2,41.0,40.6
2012,2,1,6,42.8,41.0,100.0,42.8,42.4
2012,2,1,7,41.0,39.2,93.2,41.0,40.6
2012,2,1,8,42.8,41.0,93.2,42.8,42.4
2012,2,1,9,44.6,41.0,87.0,44.6,43.6
2012,2,1,10,41.0,41.0,100.0,41.0,41.2
2012,2,1,11,41.0,39.2,93.2,41.0,40.6
2012,2,1,12,39.2,39.2,100.0,39.2,39.4
2012,2,1,13,42.8,42.8,100.0,42.8,43.2
2012,2,1,14,46.4,44.6,93.3,46.4,46.8
2012,2,1,15,53.6,48.2,87.2,53.6,57.1
2012,2,1,16,62.6,51.8,67.3,62.6,64.3
2012,2,1,17,69.8,53.6,55.8,69.8,68.0
2012,2,1,18,69.8,53.6,55.8,69.8,65.6
2012,2,1,19,64.4,57.2,77.1,64.4,64.9
2012,2,1,20,62.6,59.0,87.8,62.6,64.3
2012,2,1,21,62.6,59.0,87.8,62.6,63.4
2012,2,1,22,60.8,60.8,100.0,60.8,61.9
2012,2,1,23,68.0,68.0,100.0,68.0,68.2
2012,2,2,0,59.0,59.0,100.0,59.0,59.2
2012,2,2,1,59.0,59.0,100.0,59.0,59.2
2012,2,2,2,60.8,60.8,100.0,60.8,61.0
2012,2,2,3,60.8,60.8,100.0,60.8,61.0
2012,2,2,4,60.8,60.8,100.0,60.8,61.0
2012,2,2,5,60.8,60.8,100.0,60.8,61.0
2012,2,2,6,60.8,59.0,93.7,60.8,60.2
2012,2,2,7,60.8,59.0,100.0,60.8,60.2
2012,2,2,8,60.8,59.0,93.7,60.8,60.2
2012,2,2,9,60.8,59.0,93.7,60.8,60.2
2012,2,2,10,60.8,59.0,93.7,60.8,60.2
2012,2,2,11,60.8,59.0,100.0,60.8,60.2
2012,2,2,12,59.0,57.2,93.6,59.0,58.4
2012,2,2,13,59.0,59.0,100.0,59.0,59.4
2012,2,2,14,60.8,59.0,100.0,60.8,63.3
2012,2,2,15,64.4,59.0,87.8,64.4,65.9
2012,2,2,16,68.0,57.2,77.1,68.0,68.0
2012,2,2,17,68.0,55.4,63.5,68.0,68.4
2012,2,2,18,69.8,55.4,59.6,69.8,71.3
2012,2,2,19,71.6,55.4,56.0,76.2,72.3
2012,2,2,20,73.4,53.6,49.2,76.5,69.8
2012,2,2,21,73.4,51.8,46.0,76.3,68.3
2012,2,2,22,73.4,51.8,46.0,76.3,67.0
2012,2,2,23,68.0,51.8,55.6,68.0,61.8
2012,2,3,0,60.8,50.0,67.1,60.8,56.7
2012,2,3,1,53.6,51.8,93.5,53.6,53.1
2012,2,3,2,50.0,48.2,100.0,50.0,49.5
2012,2,3,3,50.0,50.0,100.0,50.0,50.2
2012,2,3,4,48.2,48.2,100.0,48.2,48.4
2012,2,3,5,48.2,48.2,100.0,48.2,48.4
2012,2,3,6,48.2,46.4,100.0,48.2,47.7
2012,2,3,7,46.4,46.4,100.0,46.4,46.6
2012,2,3,8,42.8,42.8,100.0,42.8,43.0
2012,2,3,9,44.6,44.6,100.0,44.6,44.8
2012,2,3,10,44.6,42.8,93.3,44.6,44.2
2012,2,3,11,44.6,41.0,87.0,44.6,43.6
2012,2,3,12,44.6,39.2,81.0,44.6,43.0
2012,2,3,13,44.6,41.0,87.0,44.6,44.1
2012,2,3,14,55.4,41.0,57.9,55.4,53.0
2012,2,3,15,57.2,39.2,50.5,57.2,54.0
2012,2,3,16,60.8,39.2,44.3,60.8,57.6
2012,2,3,17,62.6,41.0,44.5,62.6,57.9
2012,2,3,18,66.2,41.0,39.2,66.2,61.2
2012,2,3,19,66.2,42.8,42.0,66.2,61.2
2012,2,3,20,66.2,44.6,45.0,66.2,63.3
2012,2,3,21,66.2,44.6,45.0,66.2,61.3
2012,2,3,22,66.2,48.2,58.8,66.2,59.7
2012,2,3,23,62.6,50.0,71.7,62.6,57.9
2012,2,4,0,59.0,50.0,71.7,59.0,55.6
2012,2,4,1,57.2,50.0,76.5,57.2,54.5
2012,2,4,2,55.4,50.0,81.8,55.4,53.5
2012,2,4,3,55.4,50.0,81.8,55.4,53.5
2012,2,4,4,53.6,48.2,81.6,53.6,51.7
2012,2,4,5,51.8,46.4,81.5,51.8,50.0
2012,2,4,6,55.4,50.0,81.8,55.4,53.5
2012,2,4,7,51.8,48.2,87.3,51.8,50.6
2012,2,4,8,53.6,48.2,81.6,53.6,51.7
2012,2,4,9,50.0,46.4,87.2,50.0,48.8
2012,2,4,10,50.0,48.2,93.4,50.0,49.5
2012,2,4,11,50.0,48.2,93.4,50.0,49.5
2012,2,4,12,50.0,48.2,93.4,50.0,49.5
2012,2,4,13,51.8,50.0,93.5,51.8,51.5
2012,2,4,14,55.4,51.8,87.5,55.4,55.0
2012,2,4,15,62.6,53.6,72.0,62.6,63.0
2012,2,4,16,66.2,55.4,67.7,66.2,68.3
2012,2,4,17,69.8,55.4,59.6,69.8,66.6
2012,2,4,18,73.4,55.4,52.6,76.6,70.4
2012,2,4,19,75.2,57.2,52.8,77.5,71.7
2012,2,4,20,75.2,57.2,52.8,77.5,69.6
2012,2,4,21,73.4,57.2,56.2,76.7,68.0
2012,2,4,22,73.4,59.0,60.0,76.8,68.0
2012,2,4,23,73.4,59.0,60.0,76.8,67.1
2012,2,5,0,69.8,59.0,68.0,69.8,65.2
2012,2,5,1,66.2,59.0,77.2,66.2,63.2
2012,2,5,2,66.2,59.0,77.2,66.2,63.2
2012,2,5,3,68.0,60.8,77.3,68.0,65.0
2012,2,5,4,68.0,60.8,77.3,68.0,65.0
2012,2,5,5,68.0,62.6,93.8,68.0,65.0
2012,2,5,6,64.4,62.6,93.8,64.4,63.8
2012,2,5,7,62.6,62.6,100.0,62.6,62.8
2012,2,5,8,60.8,60.8,100.0,60.8,61.0
2012,2,5,9,62.6,62.6,100.0,62.6,62.8
2012,2,5,10,62.6,62.6,100.0,62.6,62.8
2012,2,5,11,60.8,60.8,100.0,60.8,61.0
2012,2,5,12,60.8,60.8,100.0,60.8,61.0
2012,2,5,13,60.8,59.0,93.7,60.8,60.4
2012,2,5,14,60.8,59.0,93.7,60.8,61.6
2012,2,5,15,62.6,57.2,82.2,62.6,64.8
2012,2,5,16,66.2,57.2,77.1,66.2,65.3
2012,2,5,17,66.2,57.2,72.3,66.2,66.2
2012,2,5,18,71.6,57.2,67.8,76.2,70.8
2012,2,5,19,71.6,57.2,59.8,76.2,70.7
2012,2,5,20,69.8,55.4,59.6,69.8,66.5
2012,2,5,21,69.8,55.4,59.6,69.8,66.8
2012,2,5,22,71.6,55.4,56.0,76.2,66.5
2012,2,5,23,68.0,53.6,59.4,68.0,62.4
2012,2,6,0,59.0,53.6,82.0,59.0,56.9
2012,2,6,1,57.2,53.6,87.6,57.2,55.9
2012,2,6,2,53.6,50.0,87.4,53.6,52.4
2012,2,6,3,55.4,51.8,87.5,55.4,54.1
2012,2,6,4,53.6,50.0,87.4,53.6,52.4
2012,2,6,5,50.0,48.2,93.4,50.0,49.5
2012,2,6,6,46.4,46.4,100.0,46.4,46.6
2012,2,6,7,48.2,46.4,93.4,48.2,47.7
2012,2,6,8,48.2,46.4,93.4,48.2,47.7
2012,2,6,9,48.2,46.4,93.4,48.2,47.7
2012,2,6,10,48.2,46.4,93.4,48.2,47.7
2012,2,6,11,48.2,46.4,93.4,48.2,47.7
2012,2,6,12,48.2,46.4,93.4,48.2,47.7
2012,2,6,13,50.0,48.2,93.4,50.0,49.8
2012,2,6,14,53.6,48.2,87.3,53.6,53.8
2012,2,6,15,53.6,48.2,81.6,53.6,54.6
2012,2,6,16,57.2,51.8,81.9,57.2,59.2
2012,2,6,17,59.0,53.6,82.0,59.0,61.4
2012,2,6,18,59.0,53.6,82.0,59.0,60.9
2012,2,6,19,60.8,53.6,82.0,60.8,62.3
2012,2,6,20,62.6,53.6,72.0,62.6,65.7
2012,2,6,21,62.6,53.6,72.0,62.6,63.0
2012,2,6,22,59.0,53.6,82.0,59.0,58.6
2012,2,6,23,57.2,51.8,81.9,57.2,55.4
2012,2,7,0,55.4,51.8,87.5,55.4,54.1
2012,2,7,1,53.6,50.0,100.0,53.6,52.4
2012,2,7,2,50.0,48.2,93.4,50.0,49.5
2012,2,7,3,51.8,50.0,93.5,51.8,51.3
2012,2,7,4,50.0,48.2,100.0,50.0,49.5
2012,2,7,5,50.0,48.2,93.4,50.0,49.5
2012,2,7,6,50.0,48.2,93.4,50.0,49.5
2012,2,7,7,50.0,48.2,93.4,50.0,49.5
2012,2,7,8,50.0,48.2,93.4,50.0,49.5
2012,2,7,9,50.0,48.2,100.0,50.0,49.5
2012,2,7,10,48.2,48.2,100.0,48.2,48.4
2012,2,7,11,48.2,46.4,100.0,48.2,47.7
2012,2,7,12,48.2,46.4,100.0,48.2,47.7
2012,2,7,13,48.2,46.4,93.4,48.2,48.1
2012,2,7,14,50.0,46.4,93.4,50.0,50.5
2012,2,7,15,51.8,46.4,81.5,51.8,54.5
2012,2,7,16,53.6,46.4,76.2,53.6,58.3
2012,2,7,17,57.2,46.4,66.8,57.2,61.5
2012,2,7,18,60.8,44.6,54.6,60.8,63.7
2012,2,7,19,62.6,44.6,51.2,62.6,63.9
2012,2,7,20,64.4,44.6,48.0,64.4,63.7
2012,2,7,21,64.4,41.0,41.8,64.4,61.7
2012,2,7,22,66.2,42.8,42.0,66.2,60.8
2012,2,7,23,62.6,41.0,44.5,62.6,55.2
2012,2,8,0,51.8,42.8,71.0,51.8,48.7
2012,2,8,1,48.2,42.8,81.3,48.2,46.5
2012,2,8,2,46.4,41.0,81.2,46.4,44.7
2012,2,8,3,42.8,41.0,93.2,42.8,42.4
2012,2,8,4,42.8,41.0,93.2,42.8,42.4
2012,2,8,5,39.2,39.2,100.0,39.2,39.4
2012,2,8,6,39.2,39.2,100.0,39.2,39.4
2012,2,8,7,39.2,39.2,100.0,39.2,39.4
2012,2,8,8,39.2,37.4,100.0,39.2,38.8
2012,2,8,9,37.4,37.4,100.0,37.4,37.6
2012,2,8,10,35.6,35.6,100.0,35.6,35.8
2012,2,8,11,37.4,37.4,100.0,37.4,37.6
2012,2,8,12,39.2,39.2,100.0,39.2,39.4
2012,2,8,13,42.8,41.0,93.2,42.8,42.7
2012,2,8,14,46.4,41.0,81.2,46.4,47.1
2012,2,8,15,50.0,39.2,66.0,50.0,48.3
2012,2,8,16,55.4,35.6,46.8,55.4,54.9
2012,2,8,17,60.8,33.8,35.7,60.8,57.5
2012,2,8,18,62.6,33.8,33.5,62.6,59.7
2012,2,8,19,66.2,33.8,29.4,66.2,60.3
2012,2,8,20,66.2,35.6,31.6,66.2,59.6
2012,2,8,21,66.2,35.6,31.6,66.2,58.9
2012,2,8,22,64.4,35.6,33.7,64.4,56.3
2012,2,8,23,59.0,35.6,41.0,59.0,51.5
2012,2,9,0,48.2,33.8,56.9,48.2,43.8
2012,2,9,1,46.4,33.8,61.0,46.4,42.7
2012,2,9,2,42.8,33.8,70.1,42.8,40.2
2012,2,9,3,42.8,33.8,70.1,42.8,40.2
2012,2,9,4,48.2,35.6,61.2,48.2,44.3
2012,2,9,5,44.6,33.8,65.3,44.6,41.4
2012,2,9,6,44.6,33.8,65.3,44.6,41.4
2012,2,9,7,41.0,32.0,69.9,41.0,38.5
2012,2,9,8,41.0,32.0,69.9,41.0,38.5
2012,2,9,9,39.2,32.0,75.0,39.2,37.3
2012,2,9,10,37.4,32.0,80.5,37.4,36.0
2012,2,9,11,39.2,32.0,75.0,39.2,37.3
2012,2,9,12,39.2,32.0,75.0,39.2,37.3
2012,2,9,13,39.2,32.0,75.0,39.2,38.5
2012,2,9,14,41.0,33.8,75.1,41.0,43.3
2012,2,9,15,44.6,33.8,65.3,44.6,47.4
2012,2,9,16,48.2,33.8,56.9,48.2,51.6
2012,2,9,17,50.0,33.8,53.2,50.0,51.7
2012,2,9,18,51.8,33.8,49.7,51.8,54.3
2012,2,9,19,53.6,33.8,46.5,53.6,50.2
2012,2,9,20,55.4,33.8,43.5,55.4,55.3
2012,2,9,21,57.2,33.8,40.7,57.2,54.9
